"","SKA03_16","SKA03_19","SKA03_20","SKA03_27","SKA03_28","SKA03_29","SKA03_36","SKA03_38","SKA03_39","SKA03_41","SKA03_43","SKA03_45","SKA03_46","SKA03_48","SKA03_49","SKA03_56","SKA03_58","SKA03_59"
"NDUFS5P3",0,0,2.89301468955824,0,0,3.53113312513161,0,0,0,0,2.03013906315659,0,0,0,0,0,0,1.75586873395509
"ZYG11B",1167.19105367241,975.411104246621,867.181153195082,1736.67140058034,948.626790344005,919.860179096784,1608.98420923592,1593.73257659816,1548.75798817465,911.008350663753,1325.68080824126,1157.79089282303,1322.35510764353,1169.74947772916,1307.55689451318,1211.67771219755,1459.58644893805,1063.17851840981
"RPS13P2",24.0956039156155,24.0302847630747,11.572058758233,1.47613378714861,10.3486558946619,14.1245325005264,6.1646904568426,6.2417724932043,5.93393865201015,12.053032202828,16.2411125052527,11.5394441145153,8.55339655655584,9.29848551454025,7.30989179322535,19.3727541194375,8.60605217534227,12.2910811376856
"ZYG11A",1.92764831324924,2.1845713420977,0,7.38066893574307,3.44955196488729,17.655665625658,6.1646904568426,10.4029541553405,13.8458568546904,2.00883870047134,2.03013906315659,3.84648137150509,3.42135862262233,0,1.82747294830634,8.80579732701705,12.0484730454792,7.02347493582035
"ECHDC2",3.85529662649848,2.1845713420977,1.44650734477912,0,0,8.82783281282902,0,0,1.97797955067005,0,0,0,5.1320379339335,0,0,9.68637705971876,0.860605217534227,3.51173746791018
"SCP2",1167.19105367241,1472.40108457385,1492.07232613966,1390.51802749399,812.369487730957,909.26677972139,2060.0340609949,2466.54043023123,2424.01393934615,1809.96366912468,1743.88945525151,1744.37930197756,1680.74242336322,1935.01483557583,1823.81800240972,2807.28818785304,3243.6210648865,3315.08016970721
"RRAS2P1",5.78294493974771,4.36914268419539,7.2325367238956,6.64260204216876,6.89910392977458,7.06226625026322,6.1646904568426,0,0,5.02209675117835,2.03013906315659,1.92324068575254,1.71067931131117,1.85969710290805,3.65494589661267,0,0,0.877934366977544
"TUBBP10",3.85529662649848,2.1845713420977,0,11.0710034036146,12.0734318771055,0,3.0823452284213,0,6.92292842734518,8.03535480188537,2.03013906315659,1.92324068575254,3.42135862262233,0,5.48241884491901,0,1.72121043506845,1.75586873395509
"PODN",1.92764831324924,0,1.44650734477912,0,0,3.53113312513161,0,0,0,0,0,0,0,0,0,0,0,0
"SLC1A7",0.963824156624619,2.1845713420977,2.89301468955824,2.21420068072292,3.44955196488729,1.76556656256581,0,2.0805908310681,0,2.00883870047134,0,1.92324068575254,0.855339655655584,0,1.82747294830634,0,0,1.75586873395509
"LOC105378724",0,0,0,2.95226757429723,0,10.5933993753948,0,0,0,0,0,0,0.855339655655584,0,0,0,0,0
"CPT2",530.103286143541,649.909974274065,559.798342429519,636.951729154626,444.99220347046,361.94114532599,759.284374601113,900.895829852487,858.443124990802,563.479255482211,612.086927541713,613.513778755061,689.4037624584,728.071415788502,715.455659261931,965.115387041069,990.556605381895,1058.78884657492
"CZIB",563.837131625402,622.602832497843,636.463231702813,377.890249510045,574.350402153734,725.647857214546,464.406681082142,491.019436132071,502.406805870193,689.03167426167,530.881365015449,592.358131211783,498.663019247205,551.400191012237,481.53912187872,528.347839621023,489.684368776975,482.863901837649
"MAGOH",2895.32776650036,2807.17417459554,3057.91652686306,1287.18866239359,2281.87862477294,2745.45600478983,1623.36848696855,1580.20873619622,1679.30463851887,2810.36534195941,2054.50073191447,1880.92939066599,1976.68994422005,2155.38894227043,1948.08616289455,1507.55250238532,1531.87728721092,1428.39921507246
"LOC100507564",0.963824156624619,4.36914268419539,5.78602937911648,1.47613378714861,3.44955196488729,0,2.05489681894753,14.5641358174767,6.92292842734518,3.01325805070701,1.0150695315783,0,4.27669827827792,2.78954565436208,5.48241884491901,5.28347839621023,3.44242087013691,10.5352124037305
"LRP8",125.2971403612,137.627994552155,128.015900012952,326.963633853418,165.57849431459,238.351485946384,312.344316480025,255.912672221376,264.060270014452,104.45961242451,110.642578942034,121.16416320241,295.092181201176,199.917438562615,302.446772944699,228.070150769742,206.545252208214,184.366217065284
"LOC105378728",1.92764831324924,0,0,3.69033446787153,0,10.5933993753948,2.05489681894753,2.0805908310681,0,0,0,1.92324068575254,1.71067931131117,3.7193942058161,0,0,0,0
"LOC105378726",32.7700213252371,8.73828536839078,11.572058758233,84.1396258674709,55.1928314381966,61.7948296898032,20.5489681894753,10.4029541553405,14.8348466300254,4.01767740094268,0,3.84648137150509,30.792227603601,16.7372739261724,10.0511012156849,21.1339135848409,18.933314785753,6.14554056884281
"LINC01771",1.92764831324924,0,0,0,0,0,0,7.28206790873835,1.97797955067005,0,0,0,0,0,0,0,1.72121043506845,0.877934366977544
"LOC105378731",13.4935381927447,0,1.44650734477912,1.47613378714861,13.7982078595492,3.53113312513161,2.05489681894753,4.1611816621362,0,0,0,1.92324068575254,0,0,5.48241884491901,0,0,1.75586873395509
"LOC105378730",0,0,0,0,1.72477598244364,0,10.2744840947377,6.2417724932043,9.88989775335026,0,2.03013906315659,0,0,3.7193942058161,5.48241884491901,8.80579732701705,20.6545252208214,18.4366217065284
"GLIS1",0,0,1.44650734477912,0,0,0,0,0,0,0,6.09041718946978,0,0,0,0,0,0,0
"NDC1",2610.99964029609,3370.79358085674,2686.16413925483,4328.76233081331,2300.85116057982,2634.22531134818,3569.35577451186,3789.79619879054,3747.28225874441,3560.66659658545,3811.5860910765,3975.33849745051,4366.50894212175,4746.8768551728,5038.34291848057,3000.13514931471,2960.48194831774,2375.69039704123
"YIPF1",424.082628914832,502.45140868247,428.166174054619,392.651587381531,455.340859365122,586.168098771847,567.151522029519,649.144339293247,563.724171940965,490.156642915007,374.560657152391,437.537256008704,472.147489921882,525.364431571524,511.692425525774,785.477121569921,716.023540988477,781.361586610014
"DIO1",26.9870763854893,43.6914268419539,28.9301468955824,35.4272108915667,15.5229838419928,26.4834984384871,189.050507343173,289.202125518466,358.014298671279,27.1193224563631,6.09041718946978,30.7718509720407,24.8048500140119,20.4566681319886,9.13736474153168,280.024354999142,366.617822669581,430.187839818997
"HSPB11",2102.10048559829,1567.4299379551,1873.22701148896,1127.02814648797,2014.53834749418,2171.64687195594,1868.92865683278,1835.08111300206,1618.97626222344,1610.08421842778,1400.79595357805,1343.38361899815,1389.07160078467,1487.75768232644,1419.94648083402,1458.24003735402,1304.67750978189,1283.54004452117
"LRRC42",3782.04599059501,4261.00640276156,3377.59465005924,2576.5915254679,3049.40393696036,3379.29440075095,3315.57601737184,3163.53835863904,2974.88124420776,3314.58385577771,2974.15372752441,3264.70106406494,2842.2936757435,2764.43974347282,2780.50009084809,2788.7960134663,2337.40377082296,2537.2303205651
"HNRNPA3P12",3.85529662649848,2.1845713420977,4.33952203433736,5.90453514859445,0,14.1245325005264,6.1646904568426,2.0805908310681,1.97797955067005,0,4.06027812631319,0,0,1.85969710290805,1.82747294830634,1.76115946540341,6.88484174027382,3.51173746791018
"LDLRAD1",0,6.55371402629309,0,0,0,3.53113312513161,0,0,0,0,0,0,0,0,1.82747294830634,0,8.60605217534227,7.02347493582035
"TMEM59",1761.8705583098,1902.76163896709,1745.21111147601,1261.35632111849,1426.38973748089,1553.69857505791,2297.37464358334,2571.61026720017,2499.17716227161,1950.58237815767,1867.72793810407,1886.69911272325,1874.90452519704,2147.02030530734,1843.92020484109,4209.17112231415,3736.74785453361,4446.73756874126
"TCEANC2",281.436653734389,211.903420183477,187.322701148896,323.273299385546,469.139067224671,376.065677826516,329.810939441079,349.539259619441,358.014298671279,298.312547019994,240.571478984056,281.754760462748,320.752370870844,254.778503098403,270.465996349338,345.187255219069,384.690532237799,268.647916295129
"LOC100507586",0,0,0.72325367238956,0,0,0,0,2.0805908310681,0,0,0,0,1.71067931131117,0,0,0,6.88484174027382,0.877934366977544
"CDCP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30302608767114,0
"CYB5RL",267.943115541644,205.349706157183,243.013233922892,369.033446787153,455.340859365122,434.329374391188,357.552046496871,340.176600879634,331.311574737234,279.228579365516,233.465992263008,194.247309261007,419.971770926892,437.958667734846,417.577568687998,355.754212011489,289.1633530915,292.352144203522
"MRPL37",6046.06893450624,5648.20920499359,5214.65897792873,3454.89112882133,5600.34761499451,5561.53467208229,3741.96710730346,3862.61687787793,4068.7039357283,5570.50971640703,5077.37779695464,5084.08675278685,4801.87682685045,4965.39126476449,4442.5867373327,4159.85865728286,3801.29324584868,4415.13193153007
"SSBP3",612.028339456633,451.113982143174,447.694023209138,413.317460401612,755.451880310316,658.556327837045,573.316212486362,592.968386854408,708.116679139878,462.032901108409,447.645663426029,451.961561151848,487.543603723683,626.717923680013,504.382533732549,742.328714667538,783.150747956147,816.478961289116
"SSBP3-AS1",5.78294493974771,2.1845713420977,4.33952203433736,11.8090702971889,10.3486558946619,7.06226625026322,2.05489681894753,4.1611816621362,1.97797955067005,2.00883870047134,0,1.92324068575254,8.55339655655584,3.7193942058161,0,1.76115946540341,10.3272626104107,1.75586873395509
"ACOT11",137.826854397321,178.042564380962,130.185661030121,160.898582799199,144.881182525266,130.65192562987,154.117261421065,138.359290266029,149.337456075589,240.056224706325,169.516611773576,198.093790632512,158.237836296283,208.286075525702,151.680254709426,199.011019590585,207.405857425749,273.037588130016
"FAM151A",130.116261144324,170.39656468362,130.90891470251,154.25598075703,272.514605226096,123.589659379606,441.80281607372,641.862271384509,672.513047227817,253.113676259389,214.179671163021,164.437078631842,171.923270786772,205.49652987134,204.67697021031,805.73045542206,965.599054073403,1020.15973442791
"TTC4",1.92764831324924,15.2919993946839,0.72325367238956,26.570408168675,1.72477598244364,7.06226625026322,11.3019325042114,15.6044312330107,22.7467648327056,8.03535480188537,16.2411125052527,5.76972205725763,16.2514534574561,23.2462137863506,20.1022024313697,6.16405812891194,11.187867827945,8.77934366977544
"PARS2",204.330721204419,246.85656165704,203.234281941466,290.798356068277,293.21191701542,317.801981261845,199.324991437911,271.517103454387,298.674912151178,266.171127812453,282.189329778766,311.564991091912,318.186351903877,346.833509692351,244.881375073049,302.919428049387,297.769405266843,316.056372111916
"TTC22",211.077490300792,249.041132999137,258.924814715462,459.077607803219,338.056092558954,344.285479700332,528.108482469516,540.953616077706,592.40487542568,309.361159872587,363.39489230503,322.142814863551,543.140681341296,636.946257746007,603.066072941091,677.165814447611,649.756939238341,832.281779894712
"LEXM",5.78294493974771,2.1845713420977,0,2.21420068072292,5.17432794733093,0,2.05489681894753,12.4835449864086,0,4.01767740094268,0,0,1.71067931131117,0,0,6.16405812891194,6.88484174027382,0.877934366977544
"DHCR24",10481.5877032927,13686.3394582421,10534.1897383539,13167.1133813656,12999.6365796777,11590.9444832445,28790.1318818644,30606.5314204273,28034.893161422,13815.7881624916,14294.2091436856,14882.9980466961,14054.9412217325,13986.7819109714,13790.1108679196,30353.5833862278,27175.3309540783,27803.3034678119
"DHCR24-DT",71.3229875902218,89.5674250260055,99.0857531173697,35.4272108915667,58.6423834030839,54.73256343954,10.2744840947377,17.6850220640788,2.96696932600508,78.3447093183823,66.9945890841676,74.0447664014729,34.2135862262233,56.7207616386955,63.0478167165686,14.0892757232273,19.7939200032872,10.5352124037305
"BSND",0,10.9228567104885,1.44650734477912,2.95226757429723,6.89910392977458,0,0,0,0,0,0,7.69296274301017,0,5.57909130872415,0,7.04463786161364,3.44242087013691,17.5586873395509
"PCSK9",488.658847408682,846.521395062857,693.600271821588,1381.6612247711,734.754568520993,614.4171637729,4887.57208386671,4610.58928164691,5178.35046365419,886.902286258097,1021.15994876777,1007.77811933433,1620.86864746733,1632.81405635327,1431.82505499801,5404.11781959037,5078.43138866947,5098.1648690386
"USP24",1501.63803602116,1749.84164502025,1811.02719566346,4494.82738186753,1616.1150955497,1603.13443880975,3384.41506080659,3176.02190362545,2887.85014397827,2115.30715159632,2911.21941656655,3281.04860989384,3071.5247034592,2929.95278563163,3534.33268202445,2540.47252884442,2806.43361437911,2384.46974071101
"LOC100507634",26.9870763854893,13.1074280525862,21.6976101716868,19.189739232932,6.89910392977458,24.7179318759213,8.21958727579013,13.5238404019426,17.8018159560305,6.02651610141402,22.3315296947225,34.6183323435458,7.69805690090025,22.3163652348966,14.6197835864507,22.8950730502443,20.6545252208214,26.3380310093263
"MIR4422HG",0,0,0,4.42840136144584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01767",15.4211865059939,6.55371402629309,1.44650734477912,8.85680272289168,12.0734318771055,10.5933993753948,10.2744840947377,14.5641358174767,5.93393865201015,9.03977415212104,2.03013906315659,7.69296274301017,0,1.85969710290805,1.82747294830634,22.8950730502443,5.16363130520536,11.4131467707081
"PLPP3",692.025744456477,761.323112721047,704.449076907431,976.462500198807,522.607122680424,331.926513762371,1462.05908668117,1375.27053933601,1487.44062210388,837.685738096549,897.321465915214,943.349556361623,747.56685904298,795.950360044645,827.84524558277,1649.32583935029,1467.33189589586,1485.46494892601
"RPL21P23",0,0,0,2.95226757429723,3.44955196488729,7.06226625026322,0,0,0,0,1.0150695315783,0,5.98737758958908,0,0,0,0,0
"PRKAA2",347.940520541488,234.841419275502,248.799263302009,381.580583977916,141.431630560379,229.523653133555,413.034260608454,315.209510906817,259.115321137777,267.175547162688,393.846978252379,457.731283209105,291.670822578554,286.39335384784,410.267676894773,283.546673929949,258.181565260268,224.751197946251
"FYB2",7.71059325299695,6.55371402629309,7.95579039628516,3.69033446787153,5.17432794733093,0,6.1646904568426,12.4835449864086,23.7357546080406,2.00883870047134,2.03013906315659,3.84648137150509,0,4.64924275727012,1.82747294830634,22.0144933175426,25.8181565260268,27.2159653763039
"DAB1",34.6976696384863,15.2919993946839,11.572058758233,14.7613378714861,3.44955196488729,14.1245325005264,0,8.3223633242724,11.8678773040203,41.1811933596625,25.3767382894574,9.61620342876272,7.69805690090025,20.4566681319886,18.2747294830634,37.8649285061733,49.9151026169852,79.8920273949565
"HNRNPA1P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65494589661267,0,0,3.51173746791018
"RPS26P15",3.85529662649848,2.1845713420977,0,0,0,0,0,0,0,0,0,0,0,1.85969710290805,0,3.52231893080682,0,1.75586873395509
"OMA1",46.2635595179817,99.3979960654452,77.3881429456829,53.8788832309244,39.6698475962038,70.6226625026322,111.991876632641,115.47279112428,145.381496974249,74.3270319174396,81.2055625262637,79.8144884587306,84.6786259099028,99.4937950055807,91.3736474153168,111.833626053117,98.9696000164361,139.59156434943
"TACSTD2",20.240307289117,19.6611420788793,31.8231615851406,7.38066893574307,6.89910392977458,7.06226625026322,8.21958727579013,16.6447266485448,7.91191820268021,32.1414192075415,12.1808343789396,13.4626848002678,17.1067931131117,3.7193942058161,21.929675379676,8.80579732701705,1.72121043506845,3.51173746791018
"AK2P1",11.5658898794954,8.73828536839078,8.67904406867472,4.42840136144584,10.3486558946619,14.1245325005264,10.2744840947377,6.2417724932043,5.93393865201015,12.053032202828,10.150695315783,5.76972205725763,1.71067931131117,11.1581826174483,10.964837689838,12.3281162578239,17.2121043506845,1.75586873395509
"MYSM1",231.317797589909,222.826276893965,254.585292681125,822.206519441777,289.762365050532,256.007151572042,386.320601962136,339.1363054641,354.058339569939,263.157869761746,302.490720410332,351.953045492715,437.078564040003,398.905028573777,455.040764128278,240.398267027566,312.399693964924,195.779363835992
"LOC112268263",1.92764831324924,1.09228567104885,0,2.95226757429723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378751",0,0,0,1.47613378714861,0,0,8.21958727579013,0,0,0,4.06027812631319,1.92324068575254,0,0,0,0,0,0
"JUN",2841.35361372938,2857.41931546379,4431.37525073083,3217.97165598398,2466.42965489441,2673.06777572463,1429.18073757801,1244.19331697872,1358.87195131033,2382.48269875901,2555.94508051415,3130.07421606226,2230.72582194976,1976.85802039126,2024.84002672342,537.15363694804,394.157189630676,431.943708552952
"LINC01135",0,0,0,4.42840136144584,0,0,2.05489681894753,4.1611816621362,0,0,0,0,0,0.929848551454025,0,0,0,0
"LOC101926907",42.4082628914832,46.9682838551005,79.5579039628516,26.570408168675,44.8441755435348,63.560396252369,61.646904568426,83.223633242724,57.3614069694315,38.1679353089555,30.4520859473489,29.8102306291644,46.1883414054015,50.2118217785173,29.2395671729014,81.8939151412586,44.7514713117798,68.4788806242485
"LOC107984961",0,6.55371402629309,0,0,0,0,0,3.12088624660215,0,0,0,0,0,1.85969710290805,0.913736474153168,0,0,0
