"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AADACP1",28.6359729604553,-2.42905207311955,0.59210441031831,-4.10240496572844,4.08877815784937e-05,0.00039150810640082
"AADAC",42.9432814367428,-2.33621777917544,0.557037612734641,-4.19400364673104,2.74073571894325e-05,0.000275670276787643
"LINC02006",47.3966917803131,-6.4433658684193,0.931858631285962,-6.91453150949246,4.69412068651029e-12,2.83799419267104e-10
"MME",5.53869840301516,-5.80710088124913,1.649969413603,-3.51952032163329,0.00043232791488961,0.00289145191320139
"SI",546.994631879232,-1.64658732491525,0.653749162892793,-2.51868364561909,0.0117794438111773,0.043518717296666
"LRRC31",11.8553055960275,-2.8791379014784,1.01727338298634,-2.83024991082173,0.00465116577671179,0.020450890549667
"TNFSF10",202.618339959557,-1.03714580863202,0.230292733947892,-4.50359762052542,6.6812655608318e-06,8.26374847468613e-05
"LINC02015",29.6038456702186,-1.55781705227385,0.523406003116523,-2.97630719364724,0.00291742465117054,0.0139594601809009
"KLHL24",817.621598242258,-1.71309684310101,0.15743226555564,-10.8814850440907,1.41242895601736e-27,7.16786294740082e-25
"AHSG",1677.85777722719,-1.89932501444368,0.498504047287521,-3.81004933616559,0.000138939062800237,0.00112128418783098
"KNG1",300.405196451769,-2.89750417294213,0.546613762762746,-5.30082550116794,1.15280234088594e-07,2.44379503833125e-06
"ST6GAL1",1799.93007850533,-1.9310085084788,0.399087362139507,-4.83856090587951,1.30782620215317e-06,2.04502011274128e-05
"LOC107986166",30.9779345545315,-1.93851811613318,0.595935214517227,-3.25290076657678,0.00114233382591723,0.00645434027754248
"TP63",14.3667497403572,7.40851314937899,1.3694450511778,5.40986521730627,6.30722000349899e-08,1.4351496385679e-06
"P3H2",56.4414305146614,1.08482100103216,0.369479957953998,2.93607536127095,0.00332393559900163,0.0155839724178276
"CLDN16",22.0396071460266,-1.75794910595037,0.660089409124201,-2.66319847228393,0.00774017462829425,0.0310064010170117
"TMEM207",25.9264705946634,-2.32895537442132,0.618927109118779,-3.76289120335553,0.000167960282491068,0.00131302743775215
"APOD",6101.97689626605,-1.15933445271987,0.0973528773691086,-11.9085792228237,1.06781200359457e-32,7.45110317674929e-30
"PIGZ",730.802136272559,-1.24365006516058,0.180908850378532,-6.87445673640833,6.22265392003696e-12,3.69842262000841e-10
"LOC105374339",54.0223174923674,-1.16923323585425,0.376242094480522,-3.10766193630889,0.00188573642575389,0.00973802896148638
"MXD4",2000.68234685759,-1.23610409633428,0.107939100219946,-11.4518658559825,2.30137784199956e-30,1.37647052571309e-27
"S100P",50.607137667259,-2.21567484836879,0.417712596374465,-5.30430460464858,1.13103317533064e-07,2.40373256183531e-06
"SLC2A9",50.2493245479047,-2.35192950753126,0.419707528528318,-5.60373438088704,2.09782112342134e-08,5.40495543906725e-07
"GBA3",9.02339056743993,-2.89983112750874,1.06746391976139,-2.71656125684973,0.00659639870880715,0.0272160357665418
